"","stockid","year","catch","rfmo","tax_grp"
"979","SKJCWPAC",1962,181624,"WCPFC","tuna"
"980","SKJCWPAC",1963,122703,"WCPFC","tuna"
"981","SKJCWPAC",1964,182918,"WCPFC","tuna"
"982","SKJCWPAC",1965,155221,"WCPFC","tuna"
"983","SKJCWPAC",1966,249512,"WCPFC","tuna"
"984","SKJCWPAC",1967,204806,"WCPFC","tuna"
"985","SKJCWPAC",1968,194967,"WCPFC","tuna"
"986","SKJCWPAC",1969,203323,"WCPFC","tuna"
"987","SKJCWPAC",1970,242018,"WCPFC","tuna"
"988","SKJCWPAC",1971,228687,"WCPFC","tuna"
"989","SKJCWPAC",1972,238062,"WCPFC","tuna"
"990","SKJCWPAC",1973,329027,"WCPFC","tuna"
"991","SKJCWPAC",1974,356521,"WCPFC","tuna"
"992","SKJCWPAC",1975,288442,"WCPFC","tuna"
"993","SKJCWPAC",1976,356822,"WCPFC","tuna"
"994","SKJCWPAC",1977,401688,"WCPFC","tuna"
"995","SKJCWPAC",1978,448025,"WCPFC","tuna"
"996","SKJCWPAC",1979,408843,"WCPFC","tuna"
"997","SKJCWPAC",1980,448631,"WCPFC","tuna"
"998","SKJCWPAC",1981,426213,"WCPFC","tuna"
"999","SKJCWPAC",1982,459612,"WCPFC","tuna"
"1000","SKJCWPAC",1983,629452,"WCPFC","tuna"
"1001","SKJCWPAC",1984,703985,"WCPFC","tuna"
"1002","SKJCWPAC",1985,547709,"WCPFC","tuna"
"1003","SKJCWPAC",1986,809107,"WCPFC","tuna"
"1004","SKJCWPAC",1987,638734,"WCPFC","tuna"
"1005","SKJCWPAC",1988,789836,"WCPFC","tuna"
"1006","SKJCWPAC",1989,749973,"WCPFC","tuna"
"1007","SKJCWPAC",1990,809937,"WCPFC","tuna"
"1008","SKJCWPAC",1991,1025145,"WCPFC","tuna"
"1009","SKJCWPAC",1992,928150,"WCPFC","tuna"
"1010","SKJCWPAC",1993,864455,"WCPFC","tuna"
"1011","SKJCWPAC",1994,939508,"WCPFC","tuna"
"1012","SKJCWPAC",1995,977478,"WCPFC","tuna"
"1013","SKJCWPAC",1996,1003205,"WCPFC","tuna"
"1014","SKJCWPAC",1997,942932,"WCPFC","tuna"
"1015","SKJCWPAC",1998,1247087,"WCPFC","tuna"
"1016","SKJCWPAC",1999,1072899,"WCPFC","tuna"
"1017","SKJCWPAC",2000,1198149,"WCPFC","tuna"
"1018","SKJCWPAC",2001,1104553,"WCPFC","tuna"
"1019","SKJCWPAC",2002,1256174,"WCPFC","tuna"
"1020","SKJCWPAC",2003,1247718,"WCPFC","tuna"
"1021","SKJCWPAC",2004,1357330,"WCPFC","tuna"
"1022","SKJCWPAC",2005,1418129,"WCPFC","tuna"
"1023","SKJCWPAC",2006,1479386,"WCPFC","tuna"
"1024","SKJCWPAC",2007,1663349,"WCPFC","tuna"
"1025","SKJCWPAC",2008,1649075,"WCPFC","tuna"
"1026","SKJCWPAC",2009,1761338,"WCPFC","tuna"
"1027","SKJCWPAC",2010,1680363,"WCPFC","tuna"
"1028","SKJCWPAC",2011,1536806,"WCPFC","tuna"
"1029","SKJCWPAC",2012,1731944,"WCPFC","tuna"
"1030","SKJCWPAC",2013,1831396,"WCPFC","tuna"
"1031","SKJCWPAC",2014,1985132,"WCPFC","tuna"
"1032","SKJCWPAC",2015,1788514,"WCPFC","tuna"
"1033","SKJCWPAC",2016,1790934,"WCPFC","tuna"
"1034","SKJCWPAC",2017,1614935,"WCPFC","tuna"
"1035","SKJCWPAC",2018,1849017,"WCPFC","tuna"
"1036","SKJCWPAC",2019,2041758,"WCPFC","tuna"
"1037","SKJCWPAC",2020,1753922,"WCPFC","tuna"
"1038","SKJWATL",1950,0,"ICCAT","tuna"
"1039","SKJWATL",1951,0,"ICCAT","tuna"
"1040","SKJWATL",1952,1230,"ICCAT","tuna"
"1041","SKJWATL",1953,1280,"ICCAT","tuna"
"1042","SKJWATL",1954,1370,"ICCAT","tuna"
"1043","SKJWATL",1955,1400,"ICCAT","tuna"
"1044","SKJWATL",1956,1500,"ICCAT","tuna"
"1045","SKJWATL",1957,1960,"ICCAT","tuna"
"1046","SKJWATL",1958,1650,"ICCAT","tuna"
"1047","SKJWATL",1959,1830,"ICCAT","tuna"
"1048","SKJWATL",1960,3260,"ICCAT","tuna"
"1049","SKJWATL",1961,3300,"ICCAT","tuna"
"1050","SKJWATL",1962,2010,"ICCAT","tuna"
"1051","SKJWATL",1963,3960,"ICCAT","tuna"
"1052","SKJWATL",1964,5050,"ICCAT","tuna"
"1053","SKJWATL",1965,1550,"ICCAT","tuna"
"1054","SKJWATL",1966,1790,"ICCAT","tuna"
"1055","SKJWATL",1967,2790,"ICCAT","tuna"
"1056","SKJWATL",1968,2640,"ICCAT","tuna"
"1057","SKJWATL",1969,1860,"ICCAT","tuna"
"1058","SKJWATL",1970,2480,"ICCAT","tuna"
"1059","SKJWATL",1971,1990,"ICCAT","tuna"
"1060","SKJWATL",1972,2960,"ICCAT","tuna"
"1061","SKJWATL",1973,2900,"ICCAT","tuna"
"1062","SKJWATL",1974,3500,"ICCAT","tuna"
"1063","SKJWATL",1975,3560,"ICCAT","tuna"
"1064","SKJWATL",1976,3770,"ICCAT","tuna"
"1065","SKJWATL",1977,3360,"ICCAT","tuna"
"1066","SKJWATL",1978,7200,"ICCAT","tuna"
"1067","SKJWATL",1979,6570,"ICCAT","tuna"
"1068","SKJWATL",1980,12400,"ICCAT","tuna"
"1069","SKJWATL",1981,23100,"ICCAT","tuna"
"1070","SKJWATL",1982,32500,"ICCAT","tuna"
"1071","SKJWATL",1983,32000,"ICCAT","tuna"
"1072","SKJWATL",1984,35600,"ICCAT","tuna"
"1073","SKJWATL",1985,40300,"ICCAT","tuna"
"1074","SKJWATL",1986,32200,"ICCAT","tuna"
"1075","SKJWATL",1987,24200,"ICCAT","tuna"
"1076","SKJWATL",1988,23700,"ICCAT","tuna"
"1077","SKJWATL",1989,26400,"ICCAT","tuna"
"1078","SKJWATL",1990,26100,"ICCAT","tuna"
"1079","SKJWATL",1991,33400,"ICCAT","tuna"
"1080","SKJWATL",1992,30200,"ICCAT","tuna"
"1081","SKJWATL",1993,33200,"ICCAT","tuna"
"1082","SKJWATL",1994,29900,"ICCAT","tuna"
"1083","SKJWATL",1995,21900,"ICCAT","tuna"
"1084","SKJWATL",1996,27600,"ICCAT","tuna"
"1085","SKJWATL",1997,31700,"ICCAT","tuna"
"1086","SKJWATL",1998,29100,"ICCAT","tuna"
"1087","SKJWATL",1999,27400,"ICCAT","tuna"
"1088","SKJWATL",2000,29200,"ICCAT","tuna"
"1089","SKJWATL",2001,31500,"ICCAT","tuna"
"1090","SKJWATL",2002,21600,"ICCAT","tuna"
"1091","SKJWATL",2003,24700,"ICCAT","tuna"
"1092","SKJWATL",2004,27500,"ICCAT","tuna"
"1093","SKJWATL",2005,28500,"ICCAT","tuna"
"1094","SKJWATL",2006,26500,"ICCAT","tuna"
"1095","SKJWATL",2007,25400,"ICCAT","tuna"
"1096","SKJWATL",2008,22000,"ICCAT","tuna"
"1097","SKJWATL",2009,25800,"ICCAT","tuna"
"1098","SKJWATL",2010,23000,"ICCAT","tuna"
"1099","SKJWATL",2011,32400,"ICCAT","tuna"
"1100","SKJWATL",2012,32800,"ICCAT","tuna"
"1101","SKJWATL",2013,18600,"ICCAT","tuna"
"1102","SKJWATL",2014,NA,"ICCAT","tuna"
"1103","YFINATL",1950,NA,"ICCAT","tuna"
"1104","YFINATL",1951,1360,"ICCAT","tuna"
"1105","YFINATL",1952,2790,"ICCAT","tuna"
"1106","YFINATL",1953,3600,"ICCAT","tuna"
"1107","YFINATL",1954,3410,"ICCAT","tuna"
"1108","YFINATL",1955,4300,"ICCAT","tuna"
"1109","YFINATL",1956,6600,"ICCAT","tuna"
"1110","YFINATL",1957,23700,"ICCAT","tuna"
"1111","YFINATL",1958,40600,"ICCAT","tuna"
"1112","YFINATL",1959,57800,"ICCAT","tuna"
"1113","YFINATL",1960,68500,"ICCAT","tuna"
"1114","YFINATL",1961,58800,"ICCAT","tuna"
"1115","YFINATL",1962,57500,"ICCAT","tuna"
"1116","YFINATL",1963,64600,"ICCAT","tuna"
"1117","YFINATL",1964,68900,"ICCAT","tuna"
"1118","YFINATL",1965,67700,"ICCAT","tuna"
"1119","YFINATL",1966,58700,"ICCAT","tuna"
"1120","YFINATL",1967,60200,"ICCAT","tuna"
"1121","YFINATL",1968,84300,"ICCAT","tuna"
"1122","YFINATL",1969,94600,"ICCAT","tuna"
"1123","YFINATL",1970,74500,"ICCAT","tuna"
"1124","YFINATL",1971,74500,"ICCAT","tuna"
"1125","YFINATL",1972,94600,"ICCAT","tuna"
"1126","YFINATL",1973,95100,"ICCAT","tuna"
"1127","YFINATL",1974,107000,"ICCAT","tuna"
"1128","YFINATL",1975,125000,"ICCAT","tuna"
"1129","YFINATL",1976,125000,"ICCAT","tuna"
"1130","YFINATL",1977,131000,"ICCAT","tuna"
"1131","YFINATL",1978,134000,"ICCAT","tuna"
"1132","YFINATL",1979,128000,"ICCAT","tuna"
"1133","YFINATL",1980,131000,"ICCAT","tuna"
"1134","YFINATL",1981,156000,"ICCAT","tuna"
"1135","YFINATL",1982,165000,"ICCAT","tuna"
"1136","YFINATL",1983,166000,"ICCAT","tuna"
"1137","YFINATL",1984,114000,"ICCAT","tuna"
"1138","YFINATL",1985,157000,"ICCAT","tuna"
"1139","YFINATL",1986,147000,"ICCAT","tuna"
"1140","YFINATL",1987,145000,"ICCAT","tuna"
"1141","YFINATL",1988,136000,"ICCAT","tuna"
"1142","YFINATL",1989,162000,"ICCAT","tuna"
"1143","YFINATL",1990,194000,"ICCAT","tuna"
"1144","YFINATL",1991,168000,"ICCAT","tuna"
"1145","YFINATL",1992,164000,"ICCAT","tuna"
"1146","YFINATL",1993,163000,"ICCAT","tuna"
"1147","YFINATL",1994,174000,"ICCAT","tuna"
"1148","YFINATL",1995,155000,"ICCAT","tuna"
"1149","YFINATL",1996,149000,"ICCAT","tuna"
"1150","YFINATL",1997,137000,"ICCAT","tuna"
"1151","YFINATL",1998,144000,"ICCAT","tuna"
"1152","YFINATL",1999,136000,"ICCAT","tuna"
"1153","YFINATL",2000,132000,"ICCAT","tuna"
"1154","YFINATL",2001,153000,"ICCAT","tuna"
"1155","YFINATL",2002,134000,"ICCAT","tuna"
"1156","YFINATL",2003,122000,"ICCAT","tuna"
"1157","YFINATL",2004,119000,"ICCAT","tuna"
"1158","YFINATL",2005,102000,"ICCAT","tuna"
"1159","YFINATL",2006,105000,"ICCAT","tuna"
"1160","YFINATL",2007,96000,"ICCAT","tuna"
"1161","YFINATL",2008,107000,"ICCAT","tuna"
"1162","YFINATL",2009,113000,"ICCAT","tuna"
"1163","YFINATL",2010,109000,"ICCAT","tuna"
"1164","YFINATL",2011,103000,"ICCAT","tuna"
"1165","YFINATL",2012,105000,"ICCAT","tuna"
"1166","YFINATL",2013,97300,"ICCAT","tuna"
"1167","YFINATL",2014,97000,"ICCAT","tuna"
"1168","YFINATL",2015,109000,"ICCAT","tuna"
"1169","YFINATL",2016,128000,"ICCAT","tuna"
"1170","YFINATL",2017,135865,"ICCAT","tuna"
"1171","YFINATL",2018,135689,"ICCAT","tuna"
"1172","YFINCWPAC",1950,22562,"WCPFC","tuna"
"1173","YFINCWPAC",1951,20095,"WCPFC","tuna"
"1174","YFINCWPAC",1952,32514,"WCPFC","tuna"
"1175","YFINCWPAC",1953,40067,"WCPFC","tuna"
"1176","YFINCWPAC",1954,41944,"WCPFC","tuna"
"1177","YFINCWPAC",1955,41351,"WCPFC","tuna"
"1178","YFINCWPAC",1956,42733,"WCPFC","tuna"
"1179","YFINCWPAC",1957,58043,"WCPFC","tuna"
"1180","YFINCWPAC",1958,63398,"WCPFC","tuna"
"1181","YFINCWPAC",1959,66895,"WCPFC","tuna"
"1182","YFINCWPAC",1960,73667,"WCPFC","tuna"
"1183","YFINCWPAC",1961,75438,"WCPFC","tuna"
"1184","YFINCWPAC",1962,83944,"WCPFC","tuna"
"1185","YFINCWPAC",1963,75756,"WCPFC","tuna"
"1186","YFINCWPAC",1964,74148,"WCPFC","tuna"
"1187","YFINCWPAC",1965,73629,"WCPFC","tuna"
"1188","YFINCWPAC",1966,93068,"WCPFC","tuna"
"1189","YFINCWPAC",1967,68576,"WCPFC","tuna"
"1190","YFINCWPAC",1968,81446,"WCPFC","tuna"
"1191","YFINCWPAC",1969,87017,"WCPFC","tuna"
"1192","YFINCWPAC",1970,98664,"WCPFC","tuna"
"1193","YFINCWPAC",1971,104127,"WCPFC","tuna"
"1194","YFINCWPAC",1972,114961,"WCPFC","tuna"
"1195","YFINCWPAC",1973,127713,"WCPFC","tuna"
"1196","YFINCWPAC",1974,130611,"WCPFC","tuna"
"1197","YFINCWPAC",1975,140233,"WCPFC","tuna"
"1198","YFINCWPAC",1976,151891,"WCPFC","tuna"
"1199","YFINCWPAC",1977,183437,"WCPFC","tuna"
"1200","YFINCWPAC",1978,176414,"WCPFC","tuna"
"1201","YFINCWPAC",1979,198232,"WCPFC","tuna"
"1202","YFINCWPAC",1980,217690,"WCPFC","tuna"
"1203","YFINCWPAC",1981,227008,"WCPFC","tuna"
"1204","YFINCWPAC",1982,235251,"WCPFC","tuna"
"1205","YFINCWPAC",1983,289442,"WCPFC","tuna"
"1206","YFINCWPAC",1984,290052,"WCPFC","tuna"
"1207","YFINCWPAC",1985,297846,"WCPFC","tuna"
"1208","YFINCWPAC",1986,345810,"WCPFC","tuna"
"1209","YFINCWPAC",1987,333937,"WCPFC","tuna"
"1210","YFINCWPAC",1988,321006,"WCPFC","tuna"
"1211","YFINCWPAC",1989,383505,"WCPFC","tuna"
"1212","YFINCWPAC",1990,429589,"WCPFC","tuna"
"1213","YFINCWPAC",1991,460490,"WCPFC","tuna"
"1214","YFINCWPAC",1992,456510,"WCPFC","tuna"
"1215","YFINCWPAC",1993,418101,"WCPFC","tuna"
"1216","YFINCWPAC",1994,449221,"WCPFC","tuna"
"1217","YFINCWPAC",1995,442815,"WCPFC","tuna"
"1218","YFINCWPAC",1996,425705,"WCPFC","tuna"
"1219","YFINCWPAC",1997,481125,"WCPFC","tuna"
"1220","YFINCWPAC",1998,536853,"WCPFC","tuna"
"1221","YFINCWPAC",1999,475159,"WCPFC","tuna"
"1222","YFINCWPAC",2000,506965,"WCPFC","tuna"
"1223","YFINCWPAC",2001,505659,"WCPFC","tuna"
"1224","YFINCWPAC",2002,491890,"WCPFC","tuna"
"1225","YFINCWPAC",2003,565533,"WCPFC","tuna"
"1226","YFINCWPAC",2004,598099,"WCPFC","tuna"
"1227","YFINCWPAC",2005,553254,"WCPFC","tuna"
"1228","YFINCWPAC",2006,539773,"WCPFC","tuna"
"1229","YFINCWPAC",2007,567047,"WCPFC","tuna"
"1230","YFINCWPAC",2008,644427,"WCPFC","tuna"
"1231","YFINCWPAC",2009,558446,"WCPFC","tuna"
"1232","YFINCWPAC",2010,566205,"WCPFC","tuna"
"1233","YFINCWPAC",2011,531230,"WCPFC","tuna"
"1234","YFINCWPAC",2012,625687,"WCPFC","tuna"
"1235","YFINCWPAC",2013,578552,"WCPFC","tuna"
"1236","YFINCWPAC",2014,618063,"WCPFC","tuna"
"1237","YFINCWPAC",2015,589285,"WCPFC","tuna"
"1238","YFINCWPAC",2016,658538,"WCPFC","tuna"
"1239","YFINCWPAC",2017,707866,"WCPFC","tuna"
"1240","YFINCWPAC",2018,695142,"WCPFC","tuna"
"1241","YFINCWPAC",2019,689599,"WCPFC","tuna"
"1242","YFINCWPAC",2020,722042,"WCPFC","tuna"
"1243","YFINEIO",1950,4300,"IOTC","tuna"
"1244","YFINEIO",1951,4740,"IOTC","tuna"
"1245","YFINEIO",1952,8390,"IOTC","tuna"
"1246","YFINEIO",1953,11500,"IOTC","tuna"
"1247","YFINEIO",1954,27000,"IOTC","tuna"
"1248","YFINEIO",1955,50700,"IOTC","tuna"
"1249","YFINEIO",1956,66500,"IOTC","tuna"
"1250","YFINEIO",1957,40200,"IOTC","tuna"
"1251","YFINEIO",1958,31000,"IOTC","tuna"
"1252","YFINEIO",1959,30900,"IOTC","tuna"
"1253","YFINEIO",1960,44400,"IOTC","tuna"
"1254","YFINEIO",1961,42800,"IOTC","tuna"
"1255","YFINEIO",1962,56100,"IOTC","tuna"
"1256","YFINEIO",1963,35400,"IOTC","tuna"
"1257","YFINEIO",1964,36000,"IOTC","tuna"
"1258","YFINEIO",1965,37400,"IOTC","tuna"
"1259","YFINEIO",1966,56900,"IOTC","tuna"
"1260","YFINEIO",1967,46500,"IOTC","tuna"
"1261","YFINEIO",1968,88400,"IOTC","tuna"
"1262","YFINEIO",1969,65200,"IOTC","tuna"
"1263","YFINEIO",1970,42500,"IOTC","tuna"
"1264","YFINEIO",1971,43500,"IOTC","tuna"
"1265","YFINEIO",1972,45200,"IOTC","tuna"
"1266","YFINEIO",1973,41600,"IOTC","tuna"
"1267","YFINEIO",1974,45700,"IOTC","tuna"
"1268","YFINEIO",1975,47800,"IOTC","tuna"
"1269","YFINEIO",1976,51100,"IOTC","tuna"
"1270","YFINEIO",1977,74200,"IOTC","tuna"
"1271","YFINEIO",1978,64000,"IOTC","tuna"
"1272","YFINEIO",1979,56200,"IOTC","tuna"
"1273","YFINEIO",1980,53600,"IOTC","tuna"
"1274","YFINEIO",1981,59300,"IOTC","tuna"
"1275","YFINEIO",1982,70600,"IOTC","tuna"
"1276","YFINEIO",1983,74100,"IOTC","tuna"
"1277","YFINEIO",1984,120000,"IOTC","tuna"
"1278","YFINEIO",1985,135000,"IOTC","tuna"
"1279","YFINEIO",1986,151000,"IOTC","tuna"
"1280","YFINEIO",1987,168000,"IOTC","tuna"
"1281","YFINEIO",1988,223000,"IOTC","tuna"
"1282","YFINEIO",1989,213000,"IOTC","tuna"
"1283","YFINEIO",1990,253000,"IOTC","tuna"
"1284","YFINEIO",1991,245000,"IOTC","tuna"
"1285","YFINEIO",1992,321000,"IOTC","tuna"
"1286","YFINEIO",1993,402000,"IOTC","tuna"
"1287","YFINEIO",1994,340000,"IOTC","tuna"
"1288","YFINEIO",1995,353000,"IOTC","tuna"
"1289","YFINEIO",1996,362000,"IOTC","tuna"
"1290","YFINEIO",1997,357000,"IOTC","tuna"
"1291","YFINEIO",1998,325000,"IOTC","tuna"
"1292","YFINEIO",1999,370000,"IOTC","tuna"
"1293","YFINEIO",2000,343000,"IOTC","tuna"
"1294","YFINEIO",2001,322000,"IOTC","tuna"
"1295","YFINEIO",2002,348000,"IOTC","tuna"
"1296","YFINEIO",2003,456000,"IOTC","tuna"
"1297","YFINEIO",2004,528000,"IOTC","tuna"
"1298","YFINEIO",2005,511000,"IOTC","tuna"
"1299","YFINEIO",2006,425000,"IOTC","tuna"
"1300","YFINEIO",2007,324000,"IOTC","tuna"
"1301","YFINEIO",2008,321000,"IOTC","tuna"
"1302","YFINEIO",2009,267000,"IOTC","tuna"
"1303","YFINEIO",2010,302000,"IOTC","tuna"
"1304","YFINEIO",2011,327000,"IOTC","tuna"
"1305","YFINEIO",2012,4e+05,"IOTC","tuna"
"1306","YFINEIO",2013,405000,"IOTC","tuna"
"1307","YFINEIO",2014,408000,"IOTC","tuna"
"1308","YFINEIO",2015,402000,"IOTC","tuna"
"1309","YFINEIO",2016,427000,"IOTC","tuna"
"1310","YFINEIO",2017,422700,"IOTC","tuna"
"1311","YFINEIO",2018,443000,"IOTC","tuna"
"1312","YFINEIO",2019,449600,"IOTC","tuna"
"1313","YFINEIO",2020,432623,"IOTC","tuna"
"1314","YFINEPAC",1950,102000,"IATTC","tuna"
"1315","YFINEPAC",1951,84400,"IATTC","tuna"
"1316","YFINEPAC",1952,88600,"IATTC","tuna"
"1317","YFINEPAC",1953,63500,"IATTC","tuna"
"1318","YFINEPAC",1954,63700,"IATTC","tuna"
"1319","YFINEPAC",1955,64300,"IATTC","tuna"
"1320","YFINEPAC",1956,81300,"IATTC","tuna"
"1321","YFINEPAC",1957,79800,"IATTC","tuna"
"1322","YFINEPAC",1958,72300,"IATTC","tuna"
"1323","YFINEPAC",1959,61600,"IATTC","tuna"
"1324","YFINEPAC",1960,108000,"IATTC","tuna"
"1325","YFINEPAC",1961,109000,"IATTC","tuna"
"1326","YFINEPAC",1962,78200,"IATTC","tuna"
"1327","YFINEPAC",1963,74700,"IATTC","tuna"
"1328","YFINEPAC",1964,1e+05,"IATTC","tuna"
"1329","YFINEPAC",1965,88300,"IATTC","tuna"
"1330","YFINEPAC",1966,83900,"IATTC","tuna"
"1331","YFINEPAC",1967,80800,"IATTC","tuna"
"1332","YFINEPAC",1968,109000,"IATTC","tuna"
"1333","YFINEPAC",1969,138000,"IATTC","tuna"
"1334","YFINEPAC",1970,161000,"IATTC","tuna"
"1335","YFINEPAC",1971,121000,"IATTC","tuna"
"1336","YFINEPAC",1972,188000,"IATTC","tuna"
"1337","YFINEPAC",1973,210000,"IATTC","tuna"
"1338","YFINEPAC",1974,208000,"IATTC","tuna"
"1339","YFINEPAC",1975,2e+05,"IATTC","tuna"
"1340","YFINEPAC",1976,234000,"IATTC","tuna"
"1341","YFINEPAC",1977,199000,"IATTC","tuna"
"1342","YFINEPAC",1978,174000,"IATTC","tuna"
"1343","YFINEPAC",1979,187000,"IATTC","tuna"
"1344","YFINEPAC",1980,159000,"IATTC","tuna"
"1345","YFINEPAC",1981,179000,"IATTC","tuna"
"1346","YFINEPAC",1982,128000,"IATTC","tuna"
"1347","YFINEPAC",1983,99700,"IATTC","tuna"
"1348","YFINEPAC",1984,149000,"IATTC","tuna"
"1349","YFINEPAC",1985,226000,"IATTC","tuna"
"1350","YFINEPAC",1986,286000,"IATTC","tuna"
"1351","YFINEPAC",1987,286000,"IATTC","tuna"
"1352","YFINEPAC",1988,296000,"IATTC","tuna"
"1353","YFINEPAC",1989,299000,"IATTC","tuna"
"1354","YFINEPAC",1990,302000,"IATTC","tuna"
"1355","YFINEPAC",1991,266000,"IATTC","tuna"
"1356","YFINEPAC",1992,253000,"IATTC","tuna"
"1357","YFINEPAC",1993,251000,"IATTC","tuna"
"1358","YFINEPAC",1994,244000,"IATTC","tuna"
"1359","YFINEPAC",1995,239000,"IATTC","tuna"
"1360","YFINEPAC",1996,261000,"IATTC","tuna"
"1361","YFINEPAC",1997,272000,"IATTC","tuna"
"1362","YFINEPAC",1998,276000,"IATTC","tuna"
"1363","YFINEPAC",1999,298000,"IATTC","tuna"
"1364","YFINEPAC",2000,281000,"IATTC","tuna"
"1365","YFINEPAC",2001,418000,"IATTC","tuna"
"1366","YFINEPAC",2002,439000,"IATTC","tuna"
"1367","YFINEPAC",2003,410000,"IATTC","tuna"
"1368","YFINEPAC",2004,294000,"IATTC","tuna"
"1369","YFINEPAC",2005,284000,"IATTC","tuna"
"1370","YFINEPAC",2006,178000,"IATTC","tuna"
"1371","YFINEPAC",2007,180000,"IATTC","tuna"
"1372","YFINEPAC",2008,197000,"IATTC","tuna"
"1373","YFINEPAC",2009,249000,"IATTC","tuna"
"1374","YFINEPAC",2010,261000,"IATTC","tuna"
"1375","YFINEPAC",2011,216000,"IATTC","tuna"
"1376","YFINEPAC",2012,213000,"IATTC","tuna"
"1377","YFINEPAC",2013,231000,"IATTC","tuna"
"1378","YFINEPAC",2014,246000,"IATTC","tuna"
"1379","YFINEPAC",2015,260000,"IATTC","tuna"
"1380","YFINEPAC",2016,252000,"IATTC","tuna"
"1381","YFINEPAC",2017,215000,"IATTC","tuna"
"1382","YFINEPAC",2018,237000,"IATTC","tuna"
"1383","YFINEPAC",2019,232000,"IATTC","tuna"
"1384","YFINEPAC",2020,246000,"IATTC","tuna"
